Episode,Date,Names,Gender,Title,Participation_Status,State,Country,Month_Name,Counter,Ratings,Country_Abb
Episode 15,2021-12-15,Wole Bamigbose,Male,Students,Passive,Ondo,Kenya,December,0,4.213145566059174,KEN
Episode 15,2021-12-15,Joe Catapult,Male,Students,Passive,Abuja,Kenya,December,0,3.883565919666769,KEN
Episode 15,2021-12-15,Memunatu Biden,Male,Business Owners,Passive,Lagos,Nigeria,December,0,3.4298733385472886,NGA
Episode 15,2021-12-15,Surface Jack,Male,Students,Passive,Lagos,Nigeria,December,0,3.497883919041021,NGA
Episode 15,2021-12-15,Josephine Agatu,Male,Business Owners,Passive,Abuja,Egypt,December,0,3.7306617752258937,EGY
Episode 15,2021-12-15,Olufemu Biden,Male,Professionals,Passive,Abuja,Nigeria,December,0,3.090544367976119,NGA
Episode 15,2021-12-15,Abidemi Aguda,Male,Business Owners,Passive,Ondo,Sweden,December,0,3.1519422225588887,SWE
Episode 15,2021-12-15,Abidemi Aguda,Male,Business Owners,Passive,Abuja,Sweden,December,0,4.7062159650091,SWE
Episode 15,2021-12-15,Alariwo Awe,Male,Professionals,Passive,Ondo,Tunisia,December,0,3.548490304909007,TUN
Episode 15,2021-12-15,Ebuka Busari,Male,Students,Passive,Ondo,Egypt,December,0,3.316399548017732,EGY
Episode 15,2021-12-15,Surface Catapult,Male,Business Owners,Passive,Abuja,Tunisia,December,0,4.609241116743819,TUN
Episode 15,2021-12-15,Bingo Hammed,Male,Business Owners,Passive,Abuja,Egypt,December,0,3.51842719470637,EGY
Episode 15,2021-12-15,Tunde Bamigbose,Male,Professionals,Passive,Lagos,Sweden,December,0,4.639618277974479,SWE
Episode 15,2021-12-15,Ammad Hammed,Male,Students,Passive,Ondo,Tunisia,December,0,4.066583031210736,TUN
Episode 15,2021-12-15,Alariwo Catapult,Male,Professionals,Passive,Lagos,Sweden,December,0,3.583379431236793,SWE
Episode 15,2021-12-15,Ebuka Iloh,Male,Business Owners,Passive,Abuja,Egypt,December,0,4.940334113188357,EGY
Episode 15,2021-12-15,Wole London,Male,Professionals,Passive,Abuja,Tunisia,December,0,4.0134537941795365,TUN
Episode 15,2021-12-15,Wole Dogun,Male,Professionals,Passive,Ondo,Kenya,December,0,4.494113477878865,KEN
Episode 15,2021-12-15,Ammad Biden,Male,Students,Passive,Lagos,Egypt,December,0,4.957459859315124,EGY
Episode 15,2021-12-15,Tunde London,Male,Students,Passive,Ondo,Egypt,December,0,3.3161272311528966,EGY
Episode 15,2021-12-15,Wole Biden,Male,Business Owners,Passive,Abuja,Kenya,December,0,3.328995521009189,KEN
Episode 15,2021-12-15,Ammad London,Male,Professionals,Passive,Ondo,Kenya,December,0,3.0621364407321234,KEN
Episode 15,2021-12-15,Nasiru Busari,Male,Professionals,Passive,Lagos,Tunisia,December,0,4.410329552992065,TUN
Episode 15,2021-12-15,Babatunde Ogar,Male,Professionals,Passive,Abuja,Tunisia,December,0,3.613426782632798,TUN
Episode 15,2021-12-15,Surface Dogun,Male,Students,Passive,Ondo,Tunisia,December,0,3.30190862485356,TUN
Episode 15,2021-12-15,Olawale Uthman,Male,Students,Passive,Lagos,Tunisia,December,0,3.676546811399239,TUN
Episode 15,2021-12-15,Ammad Naccim,Male,Professionals,Passive,Lagos,Egypt,December,0,3.0884444903512,EGY
Episode 15,2021-12-15,Ammad Ogar,Male,Business Owners,Passive,Ondo,Kenya,December,0,3.69680179272706,KEN
Episode 15,2021-12-15,Joe Bamigbose,Male,Business Owners,Passive,Abuja,Nigeria,December,0,4.610700846755005,NGA
Episode 15,2021-12-15,Alariwo Hammed,Male,Professionals,Passive,Abuja,Sweden,December,0,3.2443961250638003,SWE
Episode 15,2021-12-15,Nasiru Biden,Male,Students,Passive,Lagos,Sweden,December,0,3.2709076579427947,SWE
Episode 15,2021-12-15,Kadeejat Iloh,Male,Professionals,Passive,Ondo,Nigeria,December,0,4.258051491069797,NGA
Episode 15,2021-12-15,Bingo Agatu,Male,Students,Passive,Ondo,Sweden,December,0,4.621605434611404,SWE
Episode 15,2021-12-15,Olufemu Iloh,Male,Students,Passive,Ondo,Nigeria,December,0,3.2962275562761287,NGA
Episode 15,2021-12-15,Babatunde Aguda,Male,Students,Passive,Abuja,Egypt,December,0,3.042193711348533,EGY
Episode 15,2021-12-15,Abidemi Dogun,Male,Business Owners,Passive,Lagos,Sweden,December,0,4.73397006445931,SWE
Episode 15,2021-12-15,Ammad Bamigbose,Male,Business Owners,Passive,Abuja,Kenya,December,0,4.751634887748956,KEN
Episode 15,2021-12-15,Ebuka Naccim,Male,Students,Passive,Ondo,Sweden,December,0,4.06083945167784,SWE
Episode 15,2021-12-15,Ebuka Awe,Male,Professionals,Passive,Lagos,Egypt,December,0,4.508953410086765,EGY
Episode 15,2021-12-15,Joe Iloh,Male,Professionals,Passive,Ondo,Nigeria,December,0,3.4613065694330736,NGA
Episode 15,2021-12-15,Memunatu Uthman,Male,Professionals,Passive,Lagos,Egypt,December,0,4.629270831545897,EGY
Episode 15,2021-12-15,Josephine Jack,Male,Business Owners,Passive,Abuja,Kenya,December,0,4.88324196450087,KEN
Episode 15,2021-12-15,Ebuka Agatu,Male,Business Owners,Passive,Lagos,Egypt,December,0,4.7833688821836295,EGY
Episode 15,2021-12-15,Ebuka Agatu,Male,Business Owners,Passive,Lagos,Tunisia,December,0,4.152487733854637,TUN
Episode 15,2021-12-15,Kadeejat Ogar,Male,Students,Passive,Abuja,Tunisia,December,0,3.741754551376802,TUN
Episode 15,2021-12-15,Babatunde Awe,Male,Business Owners,Passive,Lagos,Nigeria,December,0,4.894780195335967,NGA
Episode 15,2021-12-15,Alariwo Busari,Male,Professionals,Passive,Ondo,Nigeria,December,0,4.639560460244798,NGA
Episode 15,2021-12-15,Bingo Catapult,Male,Students,Passive,Abuja,Nigeria,December,0,4.033730873328117,NGA
Episode 15,2021-12-15,Abidemi Agatu,Male,Professionals,Passive,Ondo,Kenya,December,0,4.4552456733203,KEN
Episode 15,2021-12-15,Katie Naccim,Male,Students,Passive,Lagos,Sweden,December,0,4.551976525451588,SWE
Episode 15,2021-12-15,Josephine Naccim,Male,Professionals,Passive,Ondo,Egypt,December,0,4.281813313665578,EGY
Episode 15,2021-12-15,Ebuka Iloh,Male,Business Owners,Passive,Lagos,Sweden,December,0,4.4007950086673056,SWE
Episode 15,2021-12-15,Olufemu Agatu,Male,Students,Passive,Ondo,Sweden,December,0,3.9025077955630474,SWE
Episode 15,2021-12-15,Bingo Catapult,Male,Business Owners,Passive,Ondo,Kenya,December,0,4.894568087467123,KEN
Episode 15,2021-12-15,Bingo Catapult,Male,Students,Passive,Ondo,Tunisia,December,0,4.805795105259851,TUN
Episode 15,2021-12-15,Tunde London,Male,Business Owners,Passive,Abuja,Sweden,December,0,4.0585468666862266,SWE
Episode 15,2021-12-15,Babatunde London,Male,Professionals,Passive,Lagos,Kenya,December,0,4.422922316138802,KEN
Episode 15,2021-12-15,Babatunde Awe,Male,Professionals,Passive,Lagos,Tunisia,December,0,3.0821816042139387,TUN
Episode 15,2021-12-15,Joe Busari,Male,Business Owners,Passive,Lagos,Egypt,December,0,4.538685643712172,EGY
Episode 15,2021-12-15,Olawale Aguda,Male,Professionals,Passive,Ondo,Kenya,December,0,4.219056118257912,KEN
Episode 15,2021-12-15,Josephine Uthman,Male,Students,Passive,Ondo,Egypt,December,0,3.01794454872198,EGY
Episode 15,2021-12-15,Memunatu Biden,Male,Business Owners,Passive,Lagos,Tunisia,December,0,4.809695875035922,TUN
Episode 15,2021-12-15,Surface Hammed,Male,Business Owners,Passive,Abuja,Nigeria,December,0,3.3324421502846207,NGA
Episode 15,2021-12-15,Katie Agatu,Male,Students,Passive,Lagos,Sweden,December,0,3.881987683323356,SWE
Episode 15,2021-12-15,Alariwo Uthman,Male,Professionals,Passive,Ondo,Sweden,December,0,3.415661950965152,SWE
Episode 15,2021-12-15,Ammad Awe,Male,Students,Passive,Lagos,Kenya,December,0,3.0670231027077075,KEN
Episode 15,2021-12-15,Alariwo Iloh,Male,Professionals,Passive,Ondo,Sweden,December,0,3.1861125485626616,SWE
Episode 15,2021-12-15,Katie Iloh,Male,Students,Passive,Lagos,Egypt,December,0,4.406046696730256,EGY
Episode 15,2021-12-15,Surface London,Male,Business Owners,Passive,Ondo,Egypt,December,0,4.053542229115024,EGY
Episode 15,2021-12-15,Ammad London,Male,Students,Passive,Ondo,Egypt,December,0,3.2164357476034624,EGY
Episode 15,2021-12-15,Abidemi Biden,Male,Students,Passive,Lagos,Egypt,December,0,3.815933176751317,EGY
Episode 15,2021-12-15,Wole Ogar,Male,Business Owners,Passive,Abuja,Nigeria,December,0,3.5424131670768544,NGA
Episode 15,2021-12-15,Wole Ogar,Male,Professionals,Passive,Ondo,Egypt,December,0,3.984204304477735,EGY
Episode 15,2021-12-15,Memunatu Uthman,Male,Students,Passive,Ondo,Nigeria,December,0,4.607296283978487,NGA
Episode 15,2021-12-15,Ebuka Ogar,Male,Students,Passive,Ondo,Nigeria,December,0,4.066224118926124,NGA
Episode 15,2021-12-15,Ebuka Ogar,Male,Students,Passive,Lagos,Kenya,December,0,3.436353046728957,KEN
Episode 15,2021-12-15,Ammad Catapult,Male,Business Owners,Passive,Abuja,Kenya,December,0,4.503542580530016,KEN
Episode 15,2021-12-15,Katie Busari,Male,Business Owners,Passive,Abuja,Sweden,December,0,4.566142404757262,SWE
Episode 15,2021-12-15,Ebuka Biden,Male,Business Owners,Passive,Ondo,Nigeria,December,0,4.904945176720355,NGA
Episode 15,2021-12-15,Olawale Dogun,Male,Professionals,Passive,Ondo,Tunisia,December,0,3.9322868351591542,TUN
Episode 15,2021-12-15,Joe Awe,Male,Students,Passive,Ondo,Kenya,December,0,4.291593431545355,KEN
Episode 15,2021-12-15,Olawale Iloh,Male,Students,Passive,Ondo,Nigeria,December,0,3.361772411480555,NGA
Episode 15,2021-12-15,Olufemu Aguda,Male,Business Owners,Passive,Ondo,Egypt,December,0,4.77874451570414,EGY
Episode 15,2021-12-15,Bingo Hammed,Male,Business Owners,Passive,Lagos,Nigeria,December,0,4.086978238285384,NGA
Episode 15,2021-12-15,Surface London,Male,Professionals,Passive,Abuja,Kenya,December,0,4.072413014736283,KEN
Episode 15,2021-12-15,Bingo Aguda,Male,Students,Passive,Abuja,Nigeria,December,0,4.477993413066686,NGA
Episode 15,2021-12-15,Surface Bamigbose,Male,Students,Passive,Abuja,Sweden,December,0,4.758076156213034,SWE
Episode 15,2021-12-15,Joe Dogun,Male,Professionals,Passive,Lagos,Kenya,December,0,4.8928699970309815,KEN
Episode 15,2021-12-15,Joe Agatu,Male,Students,Passive,Ondo,Sweden,December,0,4.056453084161232,SWE
Episode 15,2021-12-15,Wole Iloh,Male,Students,Passive,Abuja,Egypt,December,0,4.271676326499553,EGY
Episode 15,2021-12-15,Katie Uthman,Male,Business Owners,Passive,Abuja,Sweden,December,0,4.789070089136569,SWE
Episode 15,2021-12-15,Kadeejat Naccim,Male,Business Owners,Passive,Ondo,Kenya,December,0,3.6652785516104167,KEN
Episode 15,2021-12-15,Wole Jack,Male,Students,Passive,Abuja,Sweden,December,0,3.388720890712704,SWE
Episode 15,2021-12-15,Memunatu Jack,Male,Business Owners,Passive,Abuja,Sweden,December,0,4.194507957968001,SWE
Episode 15,2021-12-15,Ammad Busari,Male,Students,Passive,Ondo,Egypt,December,0,3.43460508990792,EGY
Episode 15,2021-12-15,Katie Agatu,Male,Business Owners,Passive,Abuja,Sweden,December,0,3.368740242383473,SWE
Episode 15,2021-12-15,Wole Ogar,Male,Business Owners,Passive,Ondo,Egypt,December,0,4.735583355835119,EGY
Episode 15,2021-12-15,Babatunde Iloh,Male,Professionals,Passive,Abuja,Egypt,December,0,3.169699977207483,EGY
Episode 15,2021-12-15,Surface Agatu,Male,Students,Passive,Abuja,Sweden,December,0,3.301773847214026,SWE
Episode 15,2021-12-15,Wole Hammed,Male,Business Owners,Passive,Ondo,Nigeria,December,0,4.75564396439106,NGA
Episode 15,2021-12-15,Wole Hammed,Male,Business Owners,Passive,Lagos,Sweden,December,0,3.739884815486575,SWE
Episode 15,2021-12-15,Tunde Busari,Male,Students,Passive,Abuja,Sweden,December,0,4.563125046897651,SWE
Episode 15,2021-12-15,Nasiru Jack,Male,Students,Passive,Lagos,Egypt,December,0,3.7468639183346943,EGY
Episode 15,2021-12-15,Ammad Naccim,Male,Professionals,Passive,Ondo,Tunisia,December,0,3.080337633024598,TUN
Episode 15,2021-12-15,Surface Busari,Male,Business Owners,Passive,Abuja,Egypt,December,0,4.869447387545485,EGY
Episode 15,2021-12-15,Nasiru Aguda,Male,Professionals,Passive,Lagos,Tunisia,December,0,3.27718677992621,TUN
Episode 15,2021-12-15,Olawale Aguda,Male,Business Owners,Passive,Ondo,Tunisia,December,0,4.257444320933345,TUN
Episode 15,2021-12-15,Olawale Bamigbose,Male,Business Owners,Passive,Lagos,Kenya,December,0,3.28297000786485,KEN
Episode 15,2021-12-15,Bingo Dogun,Male,Business Owners,Passive,Ondo,Tunisia,December,0,4.98612490929507,TUN
Episode 15,2021-12-15,Joe Jack,Male,Business Owners,Passive,Lagos,Nigeria,December,0,3.683256039730904,NGA
Episode 2,2021-09-08,Kabiru Rashford,Female,Business Owners,Active,Lagos,Qatar,September,0,4.8087375730905535,QAT
Episode 2,2021-09-08,Mohammed Islam,Female,Professionals,Active,Edo,Italy,September,0,4.411734667753154,ITA
Episode 2,2021-09-08,Samuel Purple,Female,Professionals,Active,Lagos,United States of America,September,0,4.138553707425866,USA
Episode 2,2021-09-08,Stephen Castor,Female,Professionals,Active,Abuja,United Arab Emirates,September,0,4.692210513308052,ARE
Episode 2,2021-09-08,Mohammed Ahamad,Female,Business Owners,Active,Kwara,Belgium,September,0,3.11020945537187,BEL
Episode 2,2021-09-08,Babatunde Caroline,Female,Business Owners,Active,Ogun,China,September,0,3.175715638002817,CHN
Episode 2,2021-09-08,Kabiru Castor,Female,Business Owners,Active,Kaduna,Canada,September,0,4.211368178575575,CAN
Episode 2,2021-09-08,Badmus Dominion,Female,Business Owners,Active,Bayelsa,Canada,September,0,4.706602647071919,CAN
Episode 2,2021-09-08,Mohammed Plater,Female,Professionals,Active,Oyo,Qatar,September,0,4.605009125392922,QAT
Episode 2,2021-09-08,Johnson Ahamad,Female,Business Owners,Active,Ondo,Germany,September,0,4.953412123474701,DEU
Episode 2,2021-09-08,Mohammed Plater,Female,Business Owners,Active,Rivers,Russian Federation,September,0,4.416257006753968,RUS
Episode 2,2021-09-08,Joshua Rocks,Female,Business Owners,Active,Oyo,United States of America,September,0,3.2535886481814584,USA
Episode 2,2021-09-08,Alex Purple,Female,Business Owners,Active,Rivers,Nigeria,September,0,4.940049308125263,NGA
Episode 2,2021-09-08,Ruth Ahamad,Female,Business Owners,Active,Rivers,Nigeria,September,0,4.547030753228674,NGA
Episode 2,2021-09-08,Ruth Dominion,Female,Business Owners,Active,Rivers,Italy,September,0,3.6025076242955647,ITA
Episode 2,2021-09-08,Temitope Carrick,Female,Professionals,Active,Imo,Italy,September,0,4.292520016953616,ITA
Episode 2,2021-09-08,Joshua Dominion,Female,Business Owners,Active,Rivers,Nigeria,September,0,3.137981885859646,NGA
Episode 2,2021-09-08,Joshua Castor,Female,Professionals,Active,Imo,France,September,0,4.591831381230059,FRA
Episode 2,2021-09-08,Blessing Rocks,Female,Professionals,Active,Ondo,India,September,0,3.1369718723050366,IND
Episode 2,2021-09-08,Samuel Genesis,Female,Business Owners,Active,Ondo,Italy,September,0,3.88493981311716,ITA
Episode 2,2021-09-08,Temitope Stones,Female,Professionals,Active,Bayelsa,Nigeria,September,0,3.2437131445202727,NGA
Episode 2,2021-09-08,Joshua Genesis,Female,Business Owners,Active,Ondo,India,September,0,4.242164536666668,IND
Episode 2,2021-09-08,Stephen Stones,Female,Professionals,Active,Taraba,Italy,September,0,3.9147345533614057,ITA
Episode 2,2021-09-08,Samuel Rashford,Female,Business Owners,Active,Anambra,Nigeria,September,0,4.507517889536686,NGA
Episode 2,2021-09-08,Joshua Ahamad,Female,Business Owners,Active,Bayelsa,Italy,September,0,4.4606942688738025,ITA
Episode 2,2021-09-08,Alex Ahamad,Female,Professionals,Active,Imo,India,September,0,3.375482404144156,IND
Episode 2,2021-09-08,Temitope Caroline,Female,Business Owners,Active,Kwara,France,September,0,4.811611952980509,FRA
Episode 2,2021-09-08,Badmus Purple,Female,Professionals,Active,Imo,Russian Federation,September,0,3.110441430845273,RUS
Episode 2,2021-09-08,Alex Purple,Female,Business Owners,Active,Oyo,Belgium,September,0,3.7327113589079897,BEL
Episode 2,2021-09-08,Temitope Purple,Female,Business Owners,Active,Kwara,Qatar,September,0,4.711634431808809,QAT
Episode 2,2021-09-08,Stephen Dominion,Female,Business Owners,Active,Oyo,China,September,0,4.516475743552143,CHN
Episode 2,2021-09-08,Najinde Plater,Female,Business Owners,Active,Lagos,France,September,0,3.068864683207762,FRA
Episode 2,2021-09-08,Joshua Caroline,Female,Business Owners,Active,Kwara,Nigeria,September,0,4.97322276199951,NGA
Episode 2,2021-09-08,Stephen Salahudeen,Female,Business Owners,Active,Ondo,India,September,0,4.710427230062634,IND
Episode 2,2021-09-08,Blessing Salahudeen,Female,Business Owners,Active,Oyo,China,September,0,3.22892329168343,CHN
Episode 2,2021-09-08,Johnson Anthony,Female,Professionals,Active,Ogun,United States of America,September,0,3.9238810214405513,USA
Episode 2,2021-09-08,Temitope Caroline,Female,Professionals,Active,Anambra,Canada,September,0,4.143275480400763,CAN
Episode 2,2021-09-08,Blessing Carrick,Female,Business Owners,Active,Bayelsa,Germany,September,0,3.902673976481205,DEU
Episode 2,2021-09-08,Kabiru Anthony,Female,Professionals,Active,Benue,Italy,September,0,4.538199901769476,ITA
Episode 2,2021-09-08,Samuel Rashford,Female,Professionals,Active,Ondo,United Arab Emirates,September,0,3.361738997128007,ARE
Episode 2,2021-09-08,Kabiru Purple,Female,Professionals,Active,Taraba,France,September,0,3.644879634734993,FRA
Episode 2,2021-09-08,Ruth Carrick,Female,Business Owners,Active,Oyo,Canada,September,0,3.045884653030775,CAN
Episode 2,2021-09-08,Ruth Plater,Female,Professionals,Active,Bayelsa,Russian Federation,September,0,3.373976479346343,RUS
Episode 2,2021-09-08,Kabiru Castor,Female,Professionals,Active,Ondo,Russian Federation,September,0,4.25813590055345,RUS
Episode 2,2021-09-08,Najinde Rocks,Female,Professionals,Active,Oyo,Italy,September,0,3.063154827754609,ITA
Episode 2,2021-09-08,Samuel Plater,Female,Professionals,Active,Bayelsa,United States of America,September,0,3.8936156088488008,USA
Episode 2,2021-09-08,Mohammed Dominion,Female,Business Owners,Active,Anambra,Canada,September,0,3.5849429761630343,CAN
Episode 2,2021-09-08,Stephen Dominion,Female,Professionals,Active,Kwara,Russian Federation,September,0,4.661285030199965,RUS
Episode 2,2021-09-08,Kabiru Ahamad,Female,Business Owners,Active,Rivers,France,September,0,4.490274970524945,FRA
Episode 2,2021-09-08,Babatunde Islam,Female,Business Owners,Active,Imo,Russian Federation,September,0,4.234690339407655,RUS
Episode 2,2021-09-08,Babatunde Anthony,Female,Business Owners,Active,Abuja,Qatar,September,0,4.9053790903897525,QAT
Episode 2,2021-09-08,Samuel Rashford,Female,Business Owners,Active,Edo,Germany,September,0,3.9491083718808895,DEU
Episode 2,2021-09-08,Badmus Caroline,Female,Professionals,Active,Abuja,France,September,0,4.610777392233804,FRA
Episode 2,2021-09-08,Babatunde Stones,Female,Professionals,Active,Ondo,China,September,0,4.462281861382389,CHN
Episode 2,2021-09-08,Stephen Rashford,Female,Professionals,Active,Taraba,Russian Federation,September,0,4.1648935808416425,RUS
Episode 2,2021-09-08,Kabiru Anthony,Female,Business Owners,Active,Abuja,Belgium,September,0,4.551659697200322,BEL
Episode 2,2021-09-08,Ruth Carrick,Female,Business Owners,Active,Benue,China,September,0,3.672551453342399,CHN
Episode 2,2021-09-08,Ruth Caroline,Female,Professionals,Active,Anambra,China,September,0,3.573668130337876,CHN
Episode 2,2021-09-08,Badmus Rashford,Female,Business Owners,Active,Imo,Russian Federation,September,0,3.265347860967381,RUS
Episode 2,2021-09-08,Babatunde Plater,Female,Business Owners,Active,Kano,Nigeria,September,0,3.324801714183817,NGA
Episode 2,2021-09-08,Joshua Stones,Female,Business Owners,Active,Taraba,India,September,0,4.397357446888938,IND
Episode 2,2021-09-08,Najinde Stones,Female,Business Owners,Active,Taraba,Canada,September,0,3.657858028118517,CAN
Episode 2,2021-09-08,Johnson Plater,Female,Professionals,Active,Kaduna,Qatar,September,0,3.546266285984776,QAT
Episode 2,2021-09-08,Kabiru Stones,Female,Professionals,Active,Ondo,Italy,September,0,4.917059964110993,ITA
Episode 2,2021-09-08,Alex Stones,Female,Business Owners,Active,Taraba,Canada,September,0,3.432929873196513,CAN
Episode 2,2021-09-08,Mohammed Genesis,Female,Professionals,Active,Bayelsa,Russian Federation,September,0,3.285664479906421,RUS
Episode 2,2021-09-08,Babatunde Dominion,Female,Business Owners,Active,Kwara,Qatar,September,0,3.961886990037304,QAT
Episode 2,2021-09-08,Mohammed Carrick,Female,Professionals,Active,Lagos,Canada,September,0,3.1286129950565105,CAN
Episode 2,2021-09-08,Mohammed Genesis,Female,Professionals,Active,Anambra,Canada,September,0,3.6857451443255793,CAN
Episode 2,2021-09-08,Sekinat Stones,Female,Business Owners,Active,Plateau,Italy,September,0,4.04708358829211,ITA
Episode 2,2021-09-08,Sekinat Stones,Female,Business Owners,Active,Lagos,India,September,0,3.535354592107101,IND
Episode 2,2021-09-08,Babatunde Stones,Female,Professionals,Active,Lagos,Nigeria,September,0,4.067052626232322,NGA
Episode 2,2021-09-08,Blessing Stones,Female,Business Owners,Active,Bayelsa,United States of America,September,0,4.678585184488361,USA
Episode 2,2021-09-08,Badmus Anthony,Female,Professionals,Active,Benue,Canada,September,0,4.108733064278737,CAN
Episode 2,2021-09-08,Samuel Ahamad,Female,Business Owners,Active,Edo,Germany,September,0,4.401620980300946,DEU
Episode 2,2021-09-08,Alariwo Aguda,Male,Students,Passive,Lagos,Nigeria,September,0,4.94058488412747,NGA
Episode 2,2021-09-08,Memunatu Catapult,Male,Students,Passive,Lagos,Nigeria,September,0,4.649167318562257,NGA
Episode 2,2021-09-08,Joe Uthman,Male,Professionals,Passive,Lagos,Nigeria,September,0,4.615566382279554,NGA
Episode 2,2021-09-08,Olawale Biden,Male,Students,Passive,Lagos,Nigeria,September,0,4.696409667744334,NGA
Episode 2,2021-09-08,Ammad Ogar,Male,Business Owners,Passive,Lagos,Nigeria,September,0,3.472429781729259,NGA
Episode 2,2021-09-08,Surface Aguda,Male,Professionals,Passive,Delta,Nigeria,September,0,3.2307969666488248,NGA
Episode 2,2021-09-08,Ammad Biden,Male,Business Owners,Passive,Lagos,Nigeria,September,0,4.0178453213513485,NGA
Episode 2,2021-09-08,Olawale Dogun,Male,Professionals,Passive,Delta,Nigeria,September,0,4.993676092888222,NGA
Episode 2,2021-09-08,Wole Biden,Male,Business Owners,Passive,Lagos,Nigeria,September,0,4.9539916684098735,NGA
Episode 2,2021-09-08,Tunde Catapult,Male,Students,Passive,Lagos,Nigeria,September,0,4.893792405199172,NGA
Episode 2,2021-09-08,Olawale Hammed,Male,Professionals,Passive,Lagos,Nigeria,September,0,4.394426050060741,NGA
Episode 2,2021-09-08,Wole Naccim,Male,Students,Passive,Lagos,Nigeria,September,0,3.6222988217251153,NGA
Episode 2,2021-09-08,Ammad Bamigbose,Male,Professionals,Passive,Lagos,Nigeria,September,0,4.93022912848485,NGA
Episode 2,2021-09-08,Tunde Ogar,Male,Students,Passive,Lagos,Nigeria,September,0,4.36787202967832,NGA
Episode 2,2021-09-08,Wole Dogun,Male,Professionals,Passive,Delta,Nigeria,September,0,3.390633849273797,NGA
Episode 2,2021-09-08,Tunde Uthman,Male,Professionals,Passive,Lagos,Nigeria,September,0,4.164411758598929,NGA
Episode 2,2021-09-08,Olawale Iloh,Male,Students,Passive,Lagos,Nigeria,September,0,4.11892466706903,NGA
Episode 2,2021-09-08,Josephine Catapult,Male,Business Owners,Passive,Delta,Nigeria,September,0,3.695599329294181,NGA
Episode 2,2021-09-08,Ammad Awe,Male,Business Owners,Passive,Lagos,Nigeria,September,0,3.803736280284436,NGA
Episode 2,2021-09-08,Ammad Ogar,Male,Business Owners,Passive,Lagos,Nigeria,September,0,4.7389165713022825,NGA
Episode 2,2021-09-08,Wole Naccim,Male,Professionals,Passive,Lagos,Nigeria,September,0,4.716713079185794,NGA
Episode 2,2021-09-08,Bingo Aguda,Male,Business Owners,Passive,Delta,Nigeria,September,0,3.404052270191268,NGA
Episode 2,2021-09-08,Bingo Catapult,Male,Business Owners,Passive,Delta,Nigeria,September,0,3.0472316996148177,NGA
Episode 2,2021-09-08,Abidemi Aguda,Male,Students,Passive,Lagos,Nigeria,September,0,3.0553138773358466,NGA
Episode 2,2021-09-08,Josephine Dogun,Male,Business Owners,Passive,Lagos,Nigeria,September,0,3.246973452252952,NGA
Episode 2,2021-09-08,Ammad Hammed,Male,Business Owners,Passive,Delta,Nigeria,September,0,3.786496454785053,NGA
Episode 2,2021-09-08,Surface Biden,Male,Business Owners,Passive,Delta,Nigeria,September,0,4.227677377922682,NGA
Episode 2,2021-09-08,Bingo Awe,Male,Business Owners,Passive,Delta,Nigeria,September,0,3.16695979477271,NGA
Episode 2,2021-09-08,Nasiru Awe,Male,Students,Passive,Lagos,Nigeria,September,0,3.7431886386650346,NGA
Episode 2,2021-09-08,Kadeejat Uthman,Male,Professionals,Passive,Delta,Nigeria,September,0,4.0669944319118105,NGA
Episode 2,2021-09-08,Kadeejat Uthman,Male,Professionals,Passive,Lagos,Nigeria,September,0,4.294327955819169,NGA
Episode 2,2021-09-08,Babatunde Dogun,Male,Business Owners,Passive,Lagos,Nigeria,September,0,3.695799448877991,NGA
Episode 2,2021-09-08,Wole Hammed,Male,Professionals,Passive,Lagos,Nigeria,September,0,4.378459858841429,NGA
Episode 2,2021-09-08,Joe Dogun,Male,Professionals,Passive,Delta,Nigeria,September,0,3.0962165557025147,NGA
Episode 2,2021-09-08,Ebuka Biden,Male,Professionals,Passive,Lagos,Nigeria,September,0,4.472434864827624,NGA
Episode 2,2021-09-08,Nasiru Aguda,Male,Students,Passive,Lagos,Nigeria,September,0,4.221881508471235,NGA
Episode 2,2021-09-08,Surface Aguda,Male,Professionals,Passive,Delta,Nigeria,September,0,3.7572917897847775,NGA
Episode 2,2021-09-08,Ammad Uthman,Male,Business Owners,Passive,Lagos,Nigeria,September,0,3.042974852143208,NGA
Episode 2,2021-09-08,Joe Ogar,Male,Students,Passive,Delta,Nigeria,September,0,4.332284060486204,NGA
Episode 2,2021-09-08,Nasiru Biden,Male,Students,Passive,Lagos,Nigeria,September,0,4.084755129537128,NGA
Episode 2,2021-09-08,Nasiru Busari,Male,Business Owners,Passive,Delta,Nigeria,September,0,3.917854759748229,NGA
Episode 2,2021-09-08,Abidemi Aguda,Male,Students,Passive,Delta,Nigeria,September,0,4.3555446924656245,NGA
Episode 2,2021-09-08,Joe Aguda,Male,Students,Passive,Lagos,Nigeria,September,0,4.404840966350758,NGA
Episode 2,2021-09-08,Alariwo Biden,Male,Students,Passive,Lagos,Nigeria,September,0,3.643244857029395,NGA
Episode 2,2021-09-08,Tunde Dogun,Male,Students,Passive,Delta,Nigeria,September,0,3.813826598437117,NGA
Episode 2,2021-09-08,Joe Ogar,Male,Professionals,Passive,Delta,Nigeria,September,0,3.4393289093976738,NGA
Episode 2,2021-09-08,Kadeejat Agatu,Male,Students,Passive,Delta,Nigeria,September,0,4.867358453701836,NGA
Episode 2,2021-09-08,Josephine Biden,Male,Students,Passive,Lagos,Nigeria,September,0,4.004361941907689,NGA
